Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,phase
0.50481,0.376886,0.507875,0.395942,0.494111,0.40691,0.486427,0.445026,0.483336,0.48056,0.520239,0.382291,0.543155,0.390474,0.544689,0.415105,0.529427,0.43147,0.521689,0.442277,0.514082,0.458692,0.54324,0.486045,0.537047,0.42591,0.534042,0.420588,0.555455,0.461497,0.49876,0.37417,0.506345,0.368754,0.495594,0.376919,0.509436,0.368684,0.558504,0.475108,0.561575,0.4669,0.557004,0.466918,0.549344,0.496866,0.546235,0.496939,0.547827,0.483357,left
0.552418,0.395983,0.557065,0.406892,0.544713,0.41785,0.541633,0.453249,0.538618,0.488643,0.570801,0.396052,0.586126,0.420447,0.581597,0.445114,0.57693,0.453275,0.569251,0.461428,0.5739,0.491476,0.590789,0.513212,0.58314,0.447787,0.593838,0.483251,0.624501,0.507847,0.547858,0.390571,0.55547,0.387764,0.544782,0.387856,0.560083,0.382392,0.624491,0.51882,0.629095,0.513361,0.630601,0.507906,0.589212,0.524241,0.587669,0.524142,0.595372,0.51061,left
0.599959,0.379571,0.607573,0.387896,0.595359,0.390606,0.584592,0.425904,0.572308,0.453357,0.618361,0.387833,0.62601,0.42865,0.6107,0.45329,0.626034,0.439679,0.618349,0.439696,0.595344,0.466812,0.618316,0.515993,0.633677,0.439591,0.624471,0.483236,0.656666,0.516077,0.596868,0.374181,0.603035,0.371501,0.593805,0.371359,0.60913,0.36601,0.664401,0.532313,0.667472,0.526838,0.661292,0.521463,0.602998,0.53229,0.60453,0.526894,0.622985,0.521484,left
0.578496,0.360491,0.586172,0.363335,0.573849,0.360579,0.558497,0.382356,0.540101,0.404215,0.598432,0.366061,0.607651,0.401434,0.603054,0.428822,0.596857,0.420465,0.590739,0.415095,0.566213,0.445132,0.576987,0.516001,0.603002,0.423221,0.581556,0.461474,0.606141,0.510631,0.575422,0.355078,0.581544,0.355038,0.572321,0.352417,0.589241,0.349573,0.592244,0.526875,0.596909,0.529607,0.61531,0.51881,0.561639,0.529576,0.561663,0.524202,0.58159,0.524163,middle
0.555518,0.355,0.564643,0.357764,0.552398,0.357749,0.535523,0.374198,0.518701,0.395939,0.575394,0.357888,0.595318,0.387849,0.596866,0.426085,0.578518,0.404254,0.572318,0.40421,0.544769,0.43965,0.538578,0.49963,0.58464,0.406833,0.552431,0.434149,0.553952,0.502363,0.553944,0.34686,0.558542,0.346907,0.550857,0.338819,0.56616,0.341449,0.532455,0.507774,0.538612,0.513201,0.557032,0.510656,0.523257,0.50784,0.523271,0.505102,0.540156,0.505133,middle
0.598402,0.352292,0.60603,0.360509,0.592294,0.357795,0.576927,0.374196,0.561627,0.395984,0.616791,0.363242,0.635238,0.390506,0.635204,0.42603,0.619888,0.40137,0.612195,0.398671,0.586154,0.420447,0.564648,0.466876,0.627522,0.401523,0.598403,0.417838,0.581525,0.472394,0.595412,0.346851,0.601486,0.346816,0.593775,0.344095,0.607565,0.344256,0.564685,0.472364,0.569287,0.480564,0.581581,0.483191,0.553969,0.466948,0.553962,0.464144,0.564696,0.472294,right
0.653577,0.34419,0.655118,0.355072,0.641322,0.352303,0.624482,0.376873,0.612256,0.398775,0.667428,0.357747,0.681254,0.390562,0.67821,0.428698,0.656705,0.382392,0.649046,0.382275,0.62756,0.417765,0.598435,0.445053,0.664367,0.385142,0.635223,0.420551,0.607601,0.447749,0.65053,0.338762,0.655193,0.338762,0.645941,0.336055,0.661321,0.338629,0.59998,0.456009,0.603047,0.45602,0.603049,0.445063,0.596887,0.45606,0.593803,0.450526,0.595375,0.445128,right
0.653607,0.333285,0.65208,0.341367,0.639805,0.338674,0.627547,0.363259,0.62144,0.385091,0.66287,0.344188,0.668979,0.37965,0.662851,0.40693,0.638271,0.37967,0.632137,0.376957,0.612214,0.406831,0.586128,0.434123,0.64442,0.382406,0.627556,0.415035,0.601497,0.44231,0.652045,0.327824,0.655193,0.330512,0.645956,0.325128,0.658233,0.330549,0.599933,0.447798,0.601465,0.450473,0.601477,0.44229,0.583079,0.444994,0.576971,0.434249,0.584595,0.434121,right
0.638298,0.327754,0.638329,0.330573,0.629052,0.325138,0.618411,0.352287,0.618358,0.371437,0.650519,0.335935,0.646004,0.363354,0.636776,0.376807,0.632147,0.371372,0.626012,0.366044,0.606103,0.387764,0.580025,0.409666,0.639783,0.374111,0.626001,0.387873,0.60609,0.417737,0.63527,0.322266,0.641399,0.322347,0.632197,0.316823,0.646007,0.319671,0.601506,0.420458,0.60304,0.420516,0.603041,0.415084,0.570824,0.417856,0.569309,0.409662,0.578463,0.412321,right
0.642957,0.311366,0.642908,0.316965,0.630668,0.316785,0.621437,0.336059,0.626028,0.344173,0.655154,0.319648,0.656717,0.352401,0.650526,0.335975,0.635258,0.352318,0.629105,0.349569,0.613793,0.357766,0.599919,0.379665,0.642923,0.355084,0.642866,0.376949,0.621398,0.387812,0.64283,0.3059,0.64597,0.305957,0.638272,0.300603,0.652067,0.305953,0.607629,0.395984,0.610687,0.398665,0.615308,0.387751,0.595325,0.387818,0.590788,0.382349,0.598435,0.382295,right
0.650593,0.292242,0.648994,0.300503,0.635233,0.297859,0.619846,0.316826,0.615256,0.336,0.6613,0.303209,0.678145,0.31697,0.69192,0.338753,0.63676,0.341366,0.629092,0.338689,0.630603,0.352319,0.606073,0.371405,0.644437,0.341534,0.652086,0.357794,0.629076,0.371422,0.647534,0.286804,0.65367,0.286871,0.642926,0.284107,0.65819,0.286861,0.627555,0.385045,0.627551,0.38237,0.624506,0.368733,0.60608,0.382333,0.599947,0.376927,0.598423,0.371476,right
0.644484,0.31136,0.63987,0.311397,0.627557,0.30861,0.610709,0.303187,0.599941,0.311388,0.653631,0.314186,0.668933,0.327773,0.684331,0.341451,0.627543,0.360632,0.618407,0.360473,0.612268,0.396028,0.584651,0.41774,0.633753,0.363343,0.645956,0.382395,0.61984,0.420528,0.642893,0.305893,0.647516,0.305902,0.636802,0.297866,0.653576,0.29782,0.630659,0.442313,0.629125,0.43696,0.612202,0.420575,0.587684,0.428717,0.583039,0.423269,0.580052,0.415042,right
0.641338,0.333224,0.636805,0.333195,0.624521,0.333157,0.604541,0.333323,0.589228,0.344218,0.650583,0.333255,0.665876,0.341379,0.676665,0.360509,0.63215,0.379564,0.624461,0.37956,0.630618,0.412361,0.610712,0.458753,0.639819,0.379521,0.653667,0.401498,0.641313,0.458792,0.638255,0.327761,0.642891,0.325113,0.630659,0.322334,0.646022,0.319677,0.649051,0.477854,0.650522,0.475032,0.633725,0.464164,0.621396,0.472371,0.615267,0.472343,0.606093,0.464088,middle
0.639804,0.376896,0.635206,0.379518,0.621407,0.382409,0.6046,0.406903,0.59841,0.442273,0.649018,0.374116,0.662875,0.387847,0.673565,0.4123,0.636801,0.423153,0.629081,0.425915,0.639812,0.450618,0.647523,0.502411,0.644484,0.417809,0.661263,0.450532,0.678113,0.502296,0.635222,0.371434,0.641363,0.368728,0.630566,0.368683,0.644422,0.363175,0.685839,0.513245,0.688925,0.507854,0.67509,0.507851,0.661298,0.510628,0.653661,0.515944,0.647469,0.507906,middle
0.641373,0.447882,0.641327,0.453215,0.626042,0.461433,0.616778,0.496934,0.61528,0.532369,0.655118,0.442428,0.66897,0.461404,0.678112,0.48321,0.655189,0.496961,0.647471,0.505158,0.665869,0.540573,0.682785,0.573366,0.662851,0.491424,0.679716,0.52959,0.710367,0.551434,0.638255,0.445075,0.642936,0.442359,0.632119,0.442284,0.647521,0.434183,0.710411,0.570627,0.716506,0.562375,0.714989,0.551509,0.681226,0.589715,0.678186,0.586964,0.68887,0.57594,left
0.53243,0.505117,0.532438,0.513271,0.520212,0.526928,0.520152,0.559606,0.523303,0.584188,0.544702,0.499691,0.557017,0.524207,0.564692,0.543314,0.552421,0.554262,0.544783,0.562313,0.560046,0.589599,0.570769,0.611487,0.55858,0.548667,0.581579,0.576096,0.613758,0.600594,0.527877,0.502362,0.532521,0.496901,0.521722,0.502325,0.537028,0.491477,0.618344,0.608814,0.621395,0.603245,0.616837,0.603261,0.563147,0.630615,0.561622,0.627781,0.572371,0.611548,left
0.578506,0.494275,0.587652,0.502349,0.575403,0.50788,0.569268,0.54325,0.560127,0.576106,0.598428,0.494259,0.610687,0.529594,0.621407,0.55144,0.610669,0.537906,0.603005,0.543271,0.593809,0.565111,0.622921,0.595035,0.618375,0.535108,0.633731,0.575944,0.670523,0.597742,0.575403,0.49149,0.581512,0.488773,0.572383,0.488659,0.587693,0.48332,0.669004,0.611531,0.675101,0.606012,0.678179,0.595073,0.621453,0.614133,0.618392,0.608819,0.627563,0.592308,left
0.584634,0.475091,0.595303,0.477764,0.581569,0.483199,0.569284,0.513269,0.556973,0.545994,0.607603,0.472425,0.62301,0.499654,0.624467,0.532415,0.612212,0.524172,0.604592,0.526885,0.58614,0.548796,0.610728,0.595156,0.619864,0.521455,0.615267,0.567833,0.646006,0.600562,0.583053,0.469679,0.58768,0.469543,0.580039,0.464243,0.595302,0.461479,0.638331,0.616842,0.642927,0.614165,0.655192,0.600653,0.601471,0.614285,0.601476,0.608796,0.616863,0.597947,left
0.544768,0.44511,0.553894,0.444983,0.538594,0.439697,0.521778,0.469619,0.507901,0.496919,0.566219,0.447729,0.586199,0.469631,0.59531,0.510473,0.561586,0.477843,0.553915,0.475164,0.532519,0.505067,0.537071,0.576111,0.569335,0.480473,0.54787,0.507763,0.555492,0.575997,0.54318,0.439613,0.547768,0.439612,0.538565,0.428708,0.555517,0.428805,0.540102,0.586867,0.544773,0.589704,0.560041,0.581568,0.523266,0.589579,0.523267,0.584155,0.541637,0.581554,middle
0.514111,0.434235,0.523232,0.434144,0.50797,0.428781,0.492586,0.450568,0.477238,0.477869,0.53707,0.436871,0.557023,0.461532,0.560076,0.499701,0.523262,0.480533,0.515616,0.475105,0.495628,0.513219,0.460401,0.548666,0.530971,0.48594,0.50952,0.518825,0.492622,0.559585,0.512496,0.428741,0.518612,0.42866,0.507917,0.42334,0.524803,0.423246,0.483363,0.562336,0.4865,0.570546,0.49107,0.559696,0.452738,0.556976,0.451208,0.548696,0.458859,0.551411,right
0.481882,0.453224,0.484896,0.458694,0.469594,0.450624,0.452739,0.475092,0.445029,0.494213,0.498757,0.461513,0.52018,0.480571,0.521694,0.518714,0.468061,0.499672,0.460384,0.494224,0.438892,0.516043,0.42049,0.537811,0.475705,0.50777,0.457276,0.535064,0.428186,0.559612,0.480305,0.445181,0.484965,0.44783,0.475683,0.442291,0.494095,0.445113,0.419003,0.562327,0.422064,0.567845,0.425098,0.556979,0.414384,0.540522,0.408248,0.529701,0.418971,0.540541,right
0.460362,0.485938,0.458822,0.488616,0.446519,0.483264,0.431196,0.502442,0.423578,0.524134,0.471124,0.488747,0.484879,0.507804,0.4926,0.516105,0.443526,0.524122,0.434333,0.518757,0.448078,0.529599,0.412877,0.570615,0.452745,0.526961,0.468021,0.53514,0.437394,0.551531,0.458801,0.477837,0.463421,0.480576,0.454202,0.472381,0.468075,0.477898,0.437346,0.559686,0.437345,0.557003,0.43127,0.548797,0.406698,0.603356,0.400595,0.597887,0.408262,0.570568,right
0.460396,0.518739,0.458831,0.513392,0.443548,0.510456,0.423591,0.52142,0.412864,0.548685,0.474161,0.524174,0.483323,0.551468,0.472672,0.586981,0.443514,0.55699,0.43429,0.55147,0.441994,0.559631,0.415912,0.595048,0.454215,0.565088,0.469589,0.559636,0.435865,0.58157,0.458835,0.510634,0.464954,0.513332,0.454219,0.502401,0.47109,0.510521,0.435803,0.597772,0.4358,0.595033,0.43275,0.58146,0.418979,0.616941,0.411341,0.611452,0.412829,0.592379,right
0.511059,0.496947,0.507898,0.499705,0.492542,0.494237,0.474186,0.513362,0.471133,0.535109,0.521763,0.507811,0.523326,0.540533,0.521757,0.578678,0.488013,0.532289,0.480274,0.526883,0.469561,0.559653,0.435822,0.589735,0.49724,0.53519,0.510973,0.548666,0.477279,0.586964,0.509486,0.488822,0.517128,0.491544,0.504839,0.483305,0.521704,0.491515,0.483393,0.608802,0.483421,0.608686,0.469594,0.589724,0.452706,0.61425,0.443538,0.614176,0.426654,0.589678,right
0.589187,0.464238,0.586194,0.453343,0.570866,0.450632,0.552422,0.4724,0.544717,0.507751,0.604499,0.458798,0.61071,0.494114,0.607635,0.529617,0.583112,0.477808,0.573911,0.475147,0.578451,0.505131,0.55849,0.554116,0.592305,0.48053,0.595406,0.510578,0.581486,0.556928,0.58465,0.458685,0.592274,0.458699,0.578516,0.447913,0.596853,0.450511,0.587671,0.576023,0.589204,0.573275,0.575437,0.559664,0.563157,0.570572,0.556988,0.565161,0.553967,0.556874,middle
0.612212,0.466837,0.60613,0.461428,0.592292,0.466841,0.569313,0.488729,0.564701,0.52418,0.621387,0.453349,0.638287,0.477753,0.644426,0.5079,0.604569,0.491535,0.595347,0.494231,0.606136,0.518803,0.612187,0.573353,0.612238,0.491398,0.624483,0.518704,0.632212,0.570525,0.609135,0.461392,0.613795,0.458797,0.603044,0.45331,0.618297,0.447878,0.6444,0.58423,0.645923,0.578689,0.630583,0.57598,0.626035,0.586882,0.618368,0.589623,0.610674,0.57874,middle
0.590708,0.521461,0.587696,0.515994,0.573843,0.521521,0.55389,0.540632,0.543217,0.576073,0.602971,0.507821,0.622944,0.51323,0.641371,0.537837,0.592225,0.554104,0.583069,0.556958,0.596872,0.584159,0.612207,0.616878,0.598392,0.546037,0.615276,0.575968,0.635256,0.600508,0.586141,0.515934,0.592293,0.513381,0.58003,0.507899,0.596921,0.507769,0.647495,0.611481,0.649037,0.603292,0.635227,0.600589,0.621395,0.622369,0.616784,0.627813,0.613769,0.616918,left
0.581546,0.543344,0.576953,0.537893,0.561636,0.546083,0.546224,0.573369,0.544743,0.611433,0.590757,0.529689,0.612257,0.535196,0.629058,0.56779,0.583118,0.573247,0.57541,0.578691,0.59075,0.600569,0.599963,0.619703,0.592245,0.565124,0.609134,0.586911,0.630683,0.608789,0.578453,0.537838,0.583063,0.537767,0.570761,0.535039,0.586179,0.52954,0.635218,0.616933,0.636796,0.611511,0.633662,0.614167,0.61067,0.630602,0.604559,0.635982,0.6015,0.61964,left
0.563147,0.556847,0.566202,0.554305,0.552393,0.559608,0.553926,0.59777,0.564654,0.617008,0.579953,0.551555,0.587687,0.578772,0.593806,0.600591,0.570838,0.592388,0.563188,0.595164,0.572358,0.625161,0.592255,0.646916,0.579983,0.589639,0.592272,0.61964,0.602998,0.665981,0.560042,0.551533,0.566227,0.551464,0.555442,0.548721,0.570826,0.543239,0.599967,0.679675,0.60456,0.679595,0.604595,0.674152,0.599956,0.676857,0.593845,0.67142,0.593829,0.644232,left
0.547763,0.584215,0.547851,0.586857,0.535564,0.589671,0.535528,0.625133,0.544743,0.652423,0.561581,0.581584,0.567728,0.614247,0.569233,0.636023,0.550884,0.619666,0.544696,0.622395,0.553958,0.644244,0.570808,0.666114,0.558524,0.617,0.567785,0.644215,0.572351,0.676988,0.544728,0.578834,0.549327,0.578763,0.540135,0.57606,0.555446,0.573359,0.573885,0.695998,0.573915,0.6906,0.572356,0.685155,0.573906,0.682409,0.572351,0.679701,0.573869,0.668823,left
0.543184,0.575925,0.544675,0.573246,0.532463,0.573215,0.518711,0.584295,0.509468,0.614145,0.555449,0.5706,0.57086,0.581396,0.573848,0.603394,0.546232,0.600592,0.540096,0.603237,0.541674,0.638699,0.550889,0.671484,0.552383,0.597934,0.549342,0.633227,0.567728,0.666049,0.540161,0.570543,0.544752,0.570585,0.537038,0.567819,0.549325,0.567783,0.563146,0.682395,0.569223,0.679673,0.57078,0.668694,0.547817,0.687789,0.546251,0.685073,0.555493,0.674151,left
0.546265,0.537863,0.547833,0.529657,0.538625,0.526869,0.526295,0.516012,0.517165,0.535031,0.558583,0.53501,0.573848,0.535134,0.566204,0.554129,0.547834,0.559619,0.543195,0.556976,0.537079,0.589727,0.529378,0.619605,0.55398,0.559731,0.549302,0.5951,0.546236,0.61967,0.544722,0.535054,0.547796,0.535105,0.541643,0.529726,0.553934,0.532375,0.543185,0.625173,0.544733,0.627827,0.544761,0.62235,0.529415,0.625102,0.526312,0.622416,0.5279,0.622387,middle
0.546277,0.505021,0.544678,0.510491,0.535578,0.502398,0.526378,0.510502,0.533978,0.510596,0.550849,0.51597,0.552377,0.535022,0.552396,0.518791,0.529392,0.546044,0.524832,0.540602,0.509472,0.562373,0.49259,0.589684,0.532502,0.551487,0.523228,0.578746,0.514034,0.611481,0.546236,0.499599,0.54781,0.502308,0.543234,0.494279,0.550861,0.505024,0.514038,0.616958,0.51406,0.6196,0.511021,0.614115,0.491065,0.60051,0.487984,0.595126,0.491076,0.592363,right
0.546305,0.491551,0.54626,0.49421,0.538581,0.488788,0.529386,0.510483,0.530937,0.518709,0.553967,0.502322,0.547832,0.524109,0.537085,0.526912,0.527879,0.532376,0.524776,0.529593,0.509479,0.548738,0.498693,0.565161,0.532421,0.53515,0.521706,0.565086,0.524788,0.592349,0.546228,0.488769,0.549361,0.491459,0.543231,0.483269,0.555417,0.491432,0.529395,0.592334,0.529413,0.595087,0.527855,0.595077,0.497203,0.578722,0.495653,0.573311,0.497176,0.570543,right
0.540134,0.488711,0.537115,0.488671,0.532461,0.480544,0.523266,0.49963,0.524808,0.507883,0.544719,0.494166,0.543155,0.513308,0.537063,0.516046,0.532512,0.50788,0.529397,0.505153,0.5202,0.535009,0.500225,0.565132,0.537066,0.513229,0.527856,0.543262,0.517169,0.570605,0.540146,0.485953,0.543151,0.485966,0.537066,0.480473,0.544756,0.488633,0.521719,0.584255,0.523229,0.581526,0.515564,0.57059,0.503301,0.57879,0.497214,0.576006,0.497181,0.56784,right
0.521765,0.494281,0.518689,0.48876,0.509417,0.486036,0.503297,0.505116,0.507907,0.526921,0.530899,0.491448,0.529368,0.524148,0.524771,0.535152,0.517112,0.505156,0.509501,0.50515,0.507956,0.543325,0.498774,0.584229,0.523261,0.507839,0.523246,0.548723,0.520164,0.586916,0.521672,0.491497,0.524768,0.491478,0.515588,0.486031,0.527874,0.486048,0.52785,0.600516,0.529377,0.597736,0.515602,0.589708,0.506401,0.600482,0.500277,0.597813,0.497214,0.589604,middle
0.518692,0.491447,0.514065,0.480599,0.501832,0.480497,0.495663,0.505091,0.500237,0.524131,0.524798,0.477899,0.532413,0.513307,0.529346,0.516049,0.515562,0.510573,0.509423,0.515949,0.515614,0.543362,0.520165,0.584165,0.521687,0.510509,0.530927,0.540568,0.534034,0.578813,0.518631,0.48875,0.520201,0.488705,0.512548,0.485929,0.520257,0.488795,0.546265,0.597749,0.54627,0.592375,0.532466,0.58424,0.53092,0.600611,0.524795,0.603254,0.518652,0.589579,middle
0.619833,0.458818,0.621384,0.464268,0.618414,0.466781,0.61531,0.472502,0.607656,0.494188,0.624456,0.464275,0.630587,0.469673,0.629111,0.472345,0.632144,0.483167,0.630624,0.483245,0.639833,0.496873,0.656661,0.513097,0.632216,0.477878,0.641382,0.491538,0.655202,0.510596,0.618471,0.456039,0.619833,0.456009,0.618464,0.458768,0.619949,0.455939,0.658235,0.510605,0.656734,0.510518,0.655188,0.510643,0.659784,0.51064,0.659767,0.513163,0.655164,0.513223,left
0.558547,0.436831,0.56314,0.447795,0.553912,0.458657,0.546324,0.491368,0.543234,0.52147,0.572384,0.43959,0.589253,0.447798,0.592303,0.466839,0.583062,0.488653,0.575435,0.491532,0.584633,0.513332,0.604547,0.532365,0.589228,0.48057,0.606097,0.502398,0.633735,0.526872,0.556941,0.431453,0.560075,0.428714,0.552387,0.434113,0.564659,0.426072,0.639844,0.532417,0.641387,0.529579,0.636757,0.529648,0.610676,0.537876,0.604552,0.54051,0.607632,0.529665,left
0.47415,0.450622,0.480284,0.461432,0.469588,0.466976,0.468056,0.497002,0.464957,0.52961,0.49103,0.453216,0.504868,0.472407,0.509491,0.496993,0.49869,0.496984,0.491079,0.505075,0.498756,0.532272,0.517102,0.551509,0.504886,0.491499,0.520196,0.518706,0.546322,0.540533,0.471138,0.447883,0.475693,0.445172,0.468093,0.447852,0.480356,0.442394,0.555502,0.551399,0.555489,0.543347,0.549358,0.543293,0.518664,0.559708,0.515583,0.562319,0.518688,0.551383,left
0.414351,0.436826,0.423596,0.447747,0.415874,0.450488,0.408206,0.485918,0.394389,0.513215,0.432727,0.445005,0.44352,0.475137,0.440461,0.505042,0.445006,0.491512,0.437365,0.496848,0.429751,0.537768,0.448089,0.55962,0.44966,0.488761,0.448161,0.53239,0.481829,0.556855,0.411352,0.431421,0.417394,0.428715,0.409802,0.431385,0.422092,0.425966,0.48035,0.570539,0.484944,0.565049,0.487983,0.556867,0.438933,0.570479,0.44045,0.56513,0.452722,0.559692,left
0.442015,0.42318,0.448138,0.428819,0.437375,0.431533,0.423565,0.458642,0.408278,0.477867,0.458881,0.42868,0.46501,0.466883,0.455753,0.488767,0.463441,0.477764,0.457279,0.477855,0.435871,0.507899,0.451161,0.573216,0.471096,0.475117,0.457346,0.510444,0.477293,0.565065,0.438942,0.417831,0.445046,0.417718,0.437346,0.417789,0.449651,0.412316,0.466522,0.576059,0.471112,0.57612,0.484898,0.573195,0.435842,0.581467,0.437353,0.578652,0.455769,0.576079,middle
0.471067,0.428718,0.477243,0.431543,0.463448,0.434185,0.446625,0.455979,0.429736,0.477766,0.489542,0.43147,0.503296,0.464138,0.497243,0.494243,0.486427,0.483232,0.478809,0.480577,0.454276,0.50783,0.449619,0.576021,0.494111,0.48328,0.472629,0.507857,0.472713,0.573291,0.468018,0.423268,0.472658,0.423236,0.463472,0.420501,0.480315,0.417756,0.458864,0.581428,0.464997,0.584164,0.477286,0.581401,0.432774,0.587009,0.434291,0.581512,0.452694,0.581564,middle
0.444994,0.453329,0.449654,0.458752,0.435858,0.455941,0.420516,0.469727,0.403596,0.491428,0.461968,0.464088,0.481815,0.494182,0.478745,0.529589,0.454273,0.510454,0.44663,0.505099,0.423573,0.53507,0.40209,0.578791,0.46044,0.510645,0.432798,0.532437,0.420453,0.58428,0.441963,0.447889,0.446629,0.447867,0.438877,0.444992,0.454281,0.445108,0.402085,0.586905,0.406726,0.595085,0.420478,0.592439,0.389843,0.586862,0.389823,0.578844,0.402099,0.584183,right
0.0861361,0.316894,0.083127,0.341412,0.0754339,0.344258,0.0738419,0.371481,0.0693086,0.387802,0.0923323,0.336039,0.102997,0.357803,0.103035,0.374144,0.0937885,0.398709,0.0876997,0.401426,0.0953927,0.442413,0.0953824,0.488673,0.0999638,0.39596,0.109183,0.439542,0.115256,0.485978,0.0815774,0.314193,0.0876417,0.3141,0.0784138,0.319542,0.0877053,0.314167,0.119935,0.494197,0.122958,0.491428,0.112223,0.491373,0.10303,0.496843,0.0969234,0.49691,0.0953427,0.491443,right
0.22108,0.265067,0.218082,0.286833,0.210376,0.292322,0.207333,0.31423,0.204299,0.330595,0.227289,0.278716,0.237994,0.297756,0.237935,0.314244,0.228802,0.341457,0.222683,0.346822,0.233386,0.385159,0.239464,0.428724,0.236456,0.338684,0.245624,0.379696,0.253356,0.423237,0.21651,0.262319,0.221126,0.259643,0.213382,0.267757,0.222675,0.259589,0.260985,0.434118,0.262582,0.428687,0.251829,0.4287,0.244096,0.43966,0.239473,0.44227,0.239515,0.434137,right
0.336086,0.210474,0.3361,0.232374,0.325382,0.24047,0.323885,0.265096,0.320809,0.281387,0.345334,0.22952,0.356075,0.248645,0.354515,0.265119,0.346819,0.292288,0.339181,0.295045,0.349957,0.335941,0.3607,0.374071,0.351453,0.286934,0.362162,0.327792,0.372942,0.366008,0.331588,0.207771,0.336136,0.205137,0.326927,0.213156,0.337683,0.207721,0.3745,0.379521,0.37755,0.374192,0.372955,0.37141,0.362216,0.382336,0.359143,0.382308,0.362229,0.374239,right
